Telmatospirillum siberiense (ATCC BAA-1306),$550.00,$467.50,NA,NA,26-2,1,frozen,ATCC  2644: Telmatospirillum,Temperature: 28Celsius Atmosphere:  Anaerobic; 80% N2-20% CO2,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1306.ashx
Telmatospirillum siberiense (ATCC BAA-1305),$550.00,$467.50,NA,NA,26-4b1,1,frozen,ATCC  2644: Telmatospirillum,Temperature: 28.0Celsius Atmosphere: Anaerobic; 80% N2-20% CO2,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1305.ashx
Janibacter terrae Yoon et al. (ATCC BAA-130),$550.00,$467.50,NA,NA,"JCM 10705 [CIP 107018, CS12, DSM 13876, KCCM 80001]",1,freeze-dried,"ATCC  3: Nutrient agar or nutrient broth
ATCC  3: Nutrient agar or nutrient broth
ATCC  44: Brain Heart Infusion Agar/Broth",Temperature: 30.0Celsius Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-130.ashx
Methanococcus aeolicus (ATCC BAA-1280),$550.00,$467.50,NA,NA,Nankai-3,1,frozen,ATCC  1439: Methanogenium medium,"Atmosphere: hydrogen (H2), 80%; carbon dioxide (CO2), 20%Temperature: 37.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1280.ashx
Rhodobium gokarnense (ATCC BAA-1275),$550.00,$467.50,NA,Rhodobium gokurnum,JA173,1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 26.0Celsius,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1275.ashx
Rhodovulum visakhapatnamense Srinivas et al. (ATCC BAA-1274),$550.00,$467.50,NA,NA,JA181,1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 26.0Celsius,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1274.ashx
Rhodovulum imhoffii (ATCC BAA-1273),$550.00,$467.50,NA,NA,JA125,1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 26.0Celsius,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1273.ashx
Caldalkalibacillus uzonensis Zhao et al. (ATCC BAA-1258),$550.00,$467.50,NA,NA,JW/WZ-YB58,1,freeze-dried,ATCC  2636: Thermalkalibacillus uzonensis,Temperature: 50.0Celsius,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1258.ashx
Halomonas sp. (ATCC BAA-1257),$550.00,$467.50,NA,NA,BH1,1,freeze-dried,ATCC  1097: Halomonas medium,"Atmosphere: air, 100%Temperature: 30.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1257.ashx
Methylobacterium sp. (ATCC BAA-1243),$550.00,$467.50,NA,Methylosinus acidophilus,2g,1,freeze-dried,"ATCC  2157: Methylocella medium
ATCC  18: Trypticase Soy Agar/Broth","Temperature: 26Celsius 
Atmosphere: 50% methane, 50% air (aerobic, see notes)",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1243.ashx
Desulfovibrio carbinoliphilus (ATCC BAA-1241),$550.00,$467.50,NA,NA,D41,1,freeze-dried,ATCC  1249: Modified Baar's medium for sulfate reducers,"Atmosphere: nitrogen (N2), 80%; carbon dioxide (CO2), 20%Temperature: 30.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1241.ashx
Spirochaeta coccoides (ATCC BAA-1237),$550.00,$467.50,NA,NA,SPN1,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1237.ashx
Methylibium petroleiphilum (ATCC BAA-1232),$550.00,$467.50,seqeunce available,NA,PM1,1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,"Temperature: 26Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1232.ashx
Halobacillus blutaparonensis (ATCC BAA-1217),$550.00,$467.50,NA,NA,M9,1,freeze-dried,"ATCC  1065: LB Agar/Broth, Miller","Temperature: 30.0Celsius 
Atmosphere:  Aerobic",2Celsius  to 8Celsius,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1217.ashx
Psychrobacter cryohalolentis (ATCC BAA-1226),$550.00,$467.50,seqeunce available,NA,K5,1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,"Temperature: 20Celsius  to 23Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1226.ashx
Propionicicella superfundia (ATCC BAA-1218),$550.00,$467.50,NA,Propionicella superfundia,BL-10,1,freeze-dried,"ATCC  18: Trypticase Soy Agar/Broth
ATCC  18: Trypticase Soy Agar/Broth
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Atmosphere: nitrogen (N2), 80%; carbon dioxide (CO2), 20%Temperature: 30.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1218.ashx
Methylocystis rosea (ATCC BAA-1196),$550.00,$467.50,NA,NA,SV97,1,freeze-dried,ATCC  1306: Nitrate mineral salts medium (NMS),"Temperature: 26Celsius Atmosphere: 50% methane, 50% air",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1196.ashx
Methylobacter tundripaludum (ATCC BAA-1195),$550.00,$467.50,NA,NA,SV96,1,freeze-dried,ATCC  1306: Nitrate mineral salts medium (NMS),"Temperature: 22Celsius 
Atmosphere: 50% methane, 50% air",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1195.ashx
Methanomethylovorans thermophila (ATCC BAA-1173),$550.00,$467.50,NA,NA,L2FAW,1,frozen,Methanomethylovorans thermophila,Temperature: 50.0Celsius Atmosphere: Anaerobic gas mixture; 80% N2 - 20% CO2 (5 PSI) or 80% H2 - 20% CO2 (20 PSI),-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1173.ashx
Methanocalculus chunghsingensis (ATCC BAA-1172),$550.00,$467.50,NA,NA,K1F9705c [OCM 666],1,frozen,ATCC  2601: Methanocalculus  chunghsingensis,"Temperature: 37.0Celsius 
  Atmosphere:  Anaerobic gas mixture - 80% N2 – 20% CO2 (5 PSI) or 80% H2 – 20% CO2 (20 PSI)",-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1172.ashx
Methanofollis liminatans (ATCC BAA-1165),$550.00,$467.50,NA,NA,"GKZPZ [DSM 4140, OCM 240]",1,frozen,ATCC  2551: MG-OCM  + 50mM Formate,"Temperature: 37Celsius 
Atmosphere: 80% N2-20% CO2 (5 PSI) or 80% H2-20% CO2 (20 PSI)",-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1165.ashx
Thermus abaniensis (ATCC BAA-1164),$550.00,$467.50,NA,NA,A.A./04 [A.A./04],1,freeze-dried,NA,Temperature: 70.0Celsius,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1164.ashx
Desulfotomaculum reducens (ATCC BAA-1160),$550.00,$467.50,NA,NA,MI-1,1,freeze-dried,ATCC  1249: Modified Baar's medium for sulfate reducers,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,"Reduces chromium, Cr(IV)Reduces iron (ferric, FeIII) ferric ironReduces manganese, Mn(IV)Reduces uranium, U(VI)",https://www.atcc.org/~/ps/BAA-1160.ashx
Sulfitobacter sp. (ATCC BAA-1157),$550.00,$467.50,seqeunce available,NA,NAS-14.1,1,freeze-dried,ATCC  2613: Sulfitobacter medium,Temperature: 26Celsius  Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1157.ashx
Desulfobacter psychrotolerans (ATCC BAA-1150),$550.00,$467.50,NA,NA,akvb,1,frozen,NA,"Temperature:  5 - 20oC
  Atmosphere:   Anaerobic (80% N2, 20% CO2 or 100% N2)",-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1150.ashx
Caldicellulosiruptor acetigenus (Nielsen et al.) Onyenwoke et al. (ATCC BAA-1149),$550.00,$467.50,NA,NA,X6B [DSM 7040],1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1149.ashx
Afifella pfennigii (Caumette et al.) Urdiain et al. (ATCC BAA-1145),$550.00,$467.50,NA,Rhodobium pfennigii,AR2102,1,frozen,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature 30Celsius Atmosphere: Broth: anaerobic under light 2000-3000 lux; plates: aerobic in the dark,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1145.ashx
Geobacter pickeringii (ATCC BAA-1140),$550.00,$467.50,NA,NA,G13,1,freeze-dried,ATCC  2635: Desulfuromonas michiganenesis,"Temperature: 30.0Celsius 
Atmosphere:  Anaerobic-80% N2, 20% CO2",2Celsius  to 8Celsius,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1140.ashx
Acidicaldus organivorans (ATCC BAA-1105),$550.00,$467.50,NA,Acidicaldus organivorus,Y008,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1105.ashx
Deltaproteobacteria sp. (ATCC BAA-1100),$550.00,$467.50,NA,Unidentified bacterium,MLMS-1,1,frozen,ATCC  2633: Artificial Mono Lake medium,"Temperature: 28Celsius 
Atmosphere: 80% N2-20% CO2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Oxidizes sulfideReduces arsenate,https://www.atcc.org/~/ps/BAA-1100.ashx
Desulfovibrio sp. (ATCC BAA-1095),$550.00,$467.50,NA,NA,M2,1,freeze-dried,,"Atmosphere: nitrogen (N2), 80%; carbon dioxide (CO2), 20%Temperature: 18.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1095.ashx
Thermococcus barossii Duffaud et al. (ATCC BAA-1085),$550.00,$467.50,NA,NA,SHCK-94 [JCM 12858],1,freeze-dried,ATCC  1922: Marine agar or marine broth with sulfur,"Atmosphere: nitrogen (N2), 80%; carbon dioxide (CO2), 20%Temperature: 80.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1085.ashx
Anaerovirgula multivorans Pikuta et al. (ATCC BAA-1084),$550.00,$467.50,NA,Unidentified bacterium,SCA,1,freeze-dried,ATCC  2311: Spirochaeta americana medium,"Atmosphere: nitrogen (N2), 80%; carbon dioxide (CO2), 20%Temperature: 35.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1084.ashx
Spirochaeta dissipatitropha Pikuta et al. 2009 (ATCC BAA-1083),$550.00,$467.50,NA,Spirochaeta californiensis,ASpC2,1,freeze-dried,ATCC  2311: Spirochaeta americana medium,Temperature: 35.0Celsius Atmosphere: Anaerobic; 80% N2-20% CO2,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1083.ashx
Methanofollis tationis (Zabel et al.) Zellner et al. (ATCC BAA-1078),$550.00,$467.50,NA,NA,OCM 159 [DSM 2702],1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1078.ashx
Methanobacterium palustre Zellner et al. (ATCC BAA-1077),$550.00,$467.50,NA,NA,"OCM 238 [DSM 3108, F]",1,frozen,ATCC  2487: MS-OCM Base  with 43 mM NaCl and 5 mM sodium acetate,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1077.ashx
Methanothermobacter thermophilus (Laurinavichus et al.) Boone (ATCC BAA-1076),$550.00,$467.50,NA,NA,"OCM 231 [DSM 6529, M, VKM B-1786]",1,frozen,ATCC  2467: MS - OCM Base,"Atmosphere: hydrogen (H2), 80%; carbon dioxide (CO2), 20%Temperature: 55.0Celsius",-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1076.ashx
Methanobacterium espanolae Patel et al. (ATCC BAA-1073),$550.00,$467.50,NA,NA,"OCM 178 [GP9, NRC 5912]",1,frozen,ATCC  2487: MS-OCM Base  with 43 mM NaCl and 5 mM sodium acetate,"Temperature:  37oC
  Atmosphere:   Anaerobic gas mixture 80%H2 – 20% CO2",-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1073.ashx
Methanohalobium evestigatum Zhilina and Zavarzin (ATCC BAA-1072),$550.00,$467.50,NA,NA,"OCM 161 [DSM 3721, VKM Z-7303]",1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1072.ashx
Methanohalophilus halophilus (Zhilina) Wilharm et al. (ATCC BAA-1071),$550.00,$467.50,NA,NA,"OCM 160 [DSM 3094, VKM Z-7982]",1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1071.ashx
Marinomonas protea (ATCC BAA-1056),$550.00,$467.50,NA,NA,196 [NCIMB 41006],1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 10.0Celsius Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1056.ashx
Thermosediminibacter litoriperuensis Lee et al. (ATCC BAA-1035),$550.00,$467.50,NA,Thermosedimentibacter litusperuensis,JW/YJL-1230-7/2 [DSM 16647],1,freeze-dried,Thermosedimentibacter,Temperature: 65.0Celsius Atmosphere: Anaerobic; 80% N2-20% CO2,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1035.ashx
Geobacter bemidjiensis Nevin et al. (ATCC BAA-1014),$550.00,$467.50,NA,NA,"Bem [DSM 16622, JCM 12645]",1,frozen,ATCC  1768: Geobacter metallireducens medium,Temperature: 30Celsius Atmosphere: Anaerobic; 80% N2-20% CO2,-80Celsius  or colder,NA,NA,"Reduces iron (ferric, FeIII) ferric iron",https://www.atcc.org/~/ps/BAA-1014.ashx
Coumaricibacterium denitrificans (ATCC BAA-1007),$550.00,$467.50,NA,Thauera vanillica,4SCVA,1,freeze-dried,Thauera  vanillica medium,Temperature: 37.0Celsius Atmosphere: Aerobic,NA,NA,NA,Utilizes vanillic acid,https://www.atcc.org/~/ps/BAA-1007.ashx
Thermosediminibacter oceani Lee et al. (ATCC BAA-1034),$550.00,$467.50,NA,Thermosedimentibacter oceanensis,JW/IW-1228P [DSM 16646],1,freeze-dried,Thermosedimentibacter,Temperature: 65.0Celsius Atmosphere: Anaerobic; 80% N2-20% CO2,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1034.ashx
Thiovirga sulfuroxydans Ito et al. (ATCC BAA-1033),$550.00,$467.50,NA,NA,SO07 [JCM 12417],1,freeze-dried,ATCC  2504: Thiovirga,Temperature: 30.0Celsius Atmosphere: Aerobic,NA,NA,NA,Oxidizes sulfur,https://www.atcc.org/~/ps/BAA-1033.ashx
Rhodoferax antarcticus Madigan et al. (ATCC BAA-1023),$550.00,$467.50,NA,NA,Fryx1,1,frozen,ATCC  2497: Rhodoferax,"Temperature: 20.0Celsius Atmosphere: Aerobic, 25 watt incandescent lamp",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1023.ashx
Sideroxydans paludicola (ATCC BAA-1019),$550.00,$467.50,NA,Siderooxidans lithotrophicum,BrT,1,frozen,ATCC  7266: Modified Wolfe's Mineral  Gradient Plate,Atmosphere: Microaerophilic (3%-5% O2 - 10% CO2)Temperature: 25.0Celsius,NA,NA,NA,Oxidizes iron,https://www.atcc.org/~/ps/BAA-1019.ashx
Mariprofundus ferrooxydans Emerson et al. (ATCC BAA-1021),$550.00,$467.50,NA,Siderooxidans marinum,JV-1,1,frozen,ATCC  7265: ASW Gradient Plate,Temperature: 25Celsius Atmosphere: Microaerophilic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1021.ashx
Sideroxydans ghiorsii (ATCC BAA-1018),$550.00,$467.50,NA,Siderooxidans lithotrophicum,LD-1,1,frozen,NA,NA,NA,NA,NA,Oxidizes iron,https://www.atcc.org/~/ps/BAA-1018.ashx
Sideroxydans paludicola (ATCC BAA-1017),$550.00,$467.50,NA,Siderooxidans lithotrophicum,Br-1,1,frozen,ATCC  7266: Modified Wolfe's Mineral  Gradient Plate,Atmosphere: Microaerophilic (3%-5% O2 - 10% CO2)Temperature: 25.0Celsius,NA,NA,NA,Oxidizes iron,https://www.atcc.org/~/ps/BAA-1017.ashx
Ferritrophicum radicicola (ATCC BAA-1016),$550.00,$467.50,NA,Siderooxidans lithotrophicum,CCJ,1,frozen,ATCC  7266: Modified Wolfe's Mineral  Gradient Plate,Atmosphere: Microaerophilic (3%-5% O2 - 10% CO2)Temperature: 25.0Celsius,NA,NA,NA,Oxidizes iron,https://www.atcc.org/~/ps/BAA-1016.ashx
Desulfovibrio vulgaris Postgate and Campbell (ATCC 7757),$251.00,$213.35,NA,Spirillum desulfuricans,"C-6 [CT1, IFO 13699, NCIB 8372]",1,freeze-dried,"ATCC  1249: Modified Baar's medium for sulfate reducers
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Assay of antimicrobial preservativesBioresistance testingProduces D(-)-lactate dehydrogenase,https://www.atcc.org/~/ps/7757.ashx
Thiomicrospira arctica Knittel et al. (ATCC 700955),$550.00,$467.50,NA,Thiomicrospira sp.,SVAL-E,1,freeze-dried,ATCC  2228: Thiomicrospira pelophila medium,Temperature: 15.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700955.ashx
"""Desulfovibrio magneticus"" Sakaguchi et al. (ATCC 700980)",$550.00,$467.50,NA,NA,RS-1 [DSM 13731],1,freeze-dried,ATCC  2225: Desulfovibrio magneticus medium,Temperature: 30.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces magnetiteBiotechnology,https://www.atcc.org/~/ps/700980.ashx
Thermus sp. (ATCC 700910),$550.00,$467.50,NA,NA,Sa-01,1,freeze-dried,ATCC  461: Castenholz TYE medium,Temperature: 65.0Celsius Atmosphere: Aerobic,NA,NA,NA,"Reduces iron (ferric, FeIII) ferric ironBiotechnology",https://www.atcc.org/~/ps/700910.ashx
Rhodovulum iodosum Straub et al. (ATCC 700895),$550.00,$467.50,NA,NA,N1,1,freeze-dried,NA,"Temperature: 20Celsius  to 26Celsius 
Atmosphere: Anaerobic gas mixture, 80% N2-20% CO2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/700895.ashx
Thermus antranikianii Chung et al. (ATCC 700961),$550.00,$467.50,NA,NA,HN3-7 [DSM 12462],1,freeze-dried,ATCC  461: Castenholz TYE medium,Temperature: 70.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700961.ashx
Thiomicrospira psychrophila Knittel et al. (ATCC 700954),$550.00,$467.50,NA,Thiomicrospira sp.,SVAL-D,1,freeze-dried,ATCC  2228: Thiomicrospira pelophila medium,Temperature: 15Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700954.ashx
Halobaculum gomorrense Oren et al. (ATCC 700876),$550.00,$467.50,NA,NA,"DSM 9297 [DS2807, JCM 9908, W.C. 1-76-1]",1,freeze-dried,ATCC  2169: Halobaculum gomorrense medium,Temperature: 37.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700876.ashx
Halobacterium sp. (ATCC 700922),$550.00,$467.50,seqeunce available,NA,NRC-1 [JCM 11081],1,freeze-dried,ATCC  2185: Halobacterium NRC-1 medium,Temperature: 37Celsius  shakingAtmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700922.ashx
Haloarcula mukohataei Ihara et al. (ATCC 700874),$550.00,$467.50,NA,NA,"DSM 12286 [JCM 9738, NCIMB 13541, W.C. 1-72-9, arg-2]",1,freeze-dried,NA,Temperature: 37.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700874.ashx
Orenia salinaria Moune et al. (ATCC 700911),$550.00,$467.50,NA,NA,SG3902,1,freeze-dried,ATCC  2180: Orenia salinaria medium,Temperature: 40.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700911.ashx
Halorubrum hochstenium (ATCC 700873),$550.00,$467.50,NA,NA,1-13-28,1,freeze-dried,ATCC  2168: Halomonas medium with elevated NaCl,Temperature: 37.0Celsius Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/700873.ashx
Thiocapsa litoralis Puchkova et al. (ATCC 700894),$550.00,$467.50,NA,NA,BM-5,1,freeze-dried,ATCC  2171: Thiocapsa litoralis medium,Temperature: 26.0Celsius Atmosphere: Anaerobic under light,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700894.ashx
Rhodovulum robiginosum Straub et al. (ATCC 700896),$550.00,$467.50,NA,NA,N2,1,freeze-dried,ATCC  2865: Rhodovulum Iodosum & R. Robiginosum,"Temperature: 26Celsius 
Atmosphere: Anaerobic gas mixture, 80% N2-20% CO2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/700896.ashx
Hydrogenophaga pseudoflava (Auling et al.) Willems et al. (ATCC 700892),$550.00,$467.50,NA,NA,PALL 6266-34 3X(6569-4),1,frozen,ATCC  2258: R2A medium,Temperature: 26.0Celsius Atmosphere: Aerobic,NA,NA,NA,Challenge organism for filter membranes,https://www.atcc.org/~/ps/700892.ashx
Thiomicrospira frisia Brinkhoff et al. (ATCC 700878),$550.00,$467.50,NA,NA,JB-A2 [DSM 12351],1,freeze-dried,ATCC  1036: Thiomicrospira medium,Temperature: 26.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700878.ashx
Thiomicrospira chilensis Brinkhoff et al. (ATCC 700858),$550.00,$467.50,NA,NA,"DSM 12352 [Ch-1, Chile-1]",1,freeze-dried,ATCC  2228: Thiomicrospira pelophila medium,Temperature: 30.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700858.ashx
Sulfitobacter mediterraneus Pukall et al. (ATCC 700856),$550.00,$467.50,NA,NA,DSM 12244 [CH-B427],1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 26.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700856.ashx
Caldicellulosiruptor kristjanssonii Bredholt et al. (ATCC 700853),$550.00,$467.50,NA,NA,DSM 12137 [I77R1B],1,freeze-dried,ATCC  2172: BA medium (DSM 671),Temperature: 70.0Celsius Atmosphere: Anaerobic,NA,Sensitive to chloramphenicolSensitive to neomycinSensitive to penicillinSensitive to streptomycinSensitive to tetracyclineSensitive to vancomycin,NA,Degrades celluloseBiotechnology,https://www.atcc.org/~/ps/700853.ashx
Hippea maritima Miroshnichenko et al. (ATCC 700847),"For-Profit:
$376.00",,NA,NA,DSM 10411 [MH2],1,freeze-dried,ATCC  2199: Hippea maritima medium,"Temperature: 55.0Celsius Atmosphere: Under a gas mixture of 80% N2, 20% CO2",NA,NA,NA,Reduces sulfur,https://www.atcc.org/~/ps/700847.ashx
Fusibacter paucivorans Ravot et al. (ATCC 700852),$550.00,$467.50,NA,NA,DSM 12116 [SEBR 4211],1,freeze-dried,ATCC  2190: Fusibacter paucivorans medium,"Temperature: 37.0Celsius Atmosphere: Under a gas mixture of 80% N2, 20% CO2",NA,NA,NA,NA,https://www.atcc.org/~/ps/700852.ashx
Thermaerobacter marianensis Takai et al. (ATCC 700841),$550.00,$467.50,NA,NA,"JCM 10246 [7p75a, DSM 12885]",1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 70.0Celsius Atmosphere: Aerobic,2Celsius  to 8Celsius,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700841.ashx
Methanocaldococcus vulcanius (Jeanthon et al.) Whitman (ATCC 700851),$550.00,$467.50,NA,Methanococcus vulcanius Jeanthon et al.,DSM 12094 [M7],1,frozen,ATCC  2121: Methanococcus jannaschii medium (DSM 282),Temperature: 80.0Celsius Atmosphere: Anaerobic,NA,"Resistant to ampicillinResistant to kanamycinResistant to penicillin G benzylpenicillinResistant to streptomycinSensitive to chloramphenicolSensitive to rifampin rifampicin, rifamycin AMP",NA,Biotechnology,https://www.atcc.org/~/ps/700851.ashx
Haloarcula quadrata Oren et al. (ATCC 700850),$550.00,$467.50,NA,NA,DSM 11927 [801030/1],1,freeze-dried,ATCC  2164: Haloarcula quadrata medium,Temperature: 37.0Celsius Atmosphere: Aerobic,NA,"Resistant to ampicillinResistant to chloramphenicolResistant to erythromycinResistant to neomycinResistant to penicillinResistant to rifampin rifampicin, rifamycin AMPSensitive to anisomycinSensitive to bacitracinSensitive to novobiocin",NA,Biotechnology,https://www.atcc.org/~/ps/700850.ashx
Methylobacterium zatmanii Green et al. (ATCC 700809),$550.00,$467.50,NA,NA,NA,2,freeze-dried,ATCC  1099: CYE (Charcoal Yeast Extract) Buffered,Temperature: 37.0Celsius Atmosphere: 5% CO2,NA,Resistant to ceftazidimeResistant to ciprofloxacinResistant to co-trimoxazoleSensitive to amikacinSensitive to ceftriaxoneSensitive to imipenemSensitive to piperacillin,NA,NA,https://www.atcc.org/~/ps/700809.ashx
Methanothermobacter thermautotrophicus (Zeikus and Wolfe) Wasserfallen et al. (ATCC 700791),$550.00,$467.50,NA,Methanobacterium thermoautotrophicum Zeikus and Wolfe,OSU 967 [RC],1,freeze-dried,ATCC  2133: OSU967,"Temperature: 65.0Celsius Atmosphere: Under a gas mixture of 80% H2, 20% CO2",NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700791.ashx
Glaciecola punicea Bowman et al. (ATCC 700756),$550.00,$467.50,NA,NA,"ACAM 611 [CIP 105817, IC067]",1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 10.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700756.ashx
Ruegeria pomeroyi (Gonzalez et al.) Yi et al. (ATCC 700808),$550.00,$467.50,seqeunce available,Silicibacter sp.,DSS-3 [DSM 15171],1,freeze-dried,ATCC  2138: YTSS medium,Temperature: 28.0Celsius Atmosphere: Aerobic,NA,NA,NA,Degrades dimethyl sulfide DMSDegrades dimethylsulfoniopropionate DMSPDegrades methylmercaptan methanethiolOxidizes sulfiteOxidizes thiosulfateBiotechnology,https://www.atcc.org/~/ps/700808.ashx
Glaciecola pallidula Bowman et al. (ATCC 700757),$550.00,$467.50,NA,NA,"ACAM 615 [CIP 105819, IC079]",1,freeze-dried,ATCC  2: Marine agar 2216  or marine broth 2216,Temperature: 10.0Celsius Atmosphere: Aerobic,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/700757.ashx
